OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
7688,1577171,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3B,0768,2022/03/03 11:15:00+00
7689,1577172,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1404,2022/03/03 09:00:00+00
7690,1577173,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0904,2022/03/03 16:00:00+00
7691,1577174,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1607,2022/03/03 02:30:00+00
7692,1577175,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0778,2022/03/04 06:00:00+00
7693,1577177,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1403,2022/02/28 10:34:00+00
7694,1577178,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2022/03/04 08:00:00+00
7695,1577179,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1088,2022/03/04 08:00:00+00
7696,1577180,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4C,1251,2022/03/13 06:15:00+00
7697,1577182,2310,0,LARCENY,1708 US THEFT OF MAIL,3,3B,0716,2022/03/04 10:00:00+00
7698,1577184,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1639,2022/03/03 04:45:00+00
7699,1577185,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0468,2022/02/24 08:00:00+00
7700,1577186,4803,5,OBSTRUCTING,148.3(A)PC FALSE REPT EMER,3,3B,0767,2022/03/20 07:00:00+00
7701,1577190,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0468,2022/02/24 23:00:00+00
7702,1577191,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0736,2022/03/04 23:50:00+00
7703,1577192,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2022/03/04 20:00:00+00
7704,1577194,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1294,2022/02/25 04:53:00+00
7705,1577195,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0422,2022/03/05 06:00:00+00
7706,1577199,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3M,0735,2022/03/05 07:55:00+00
7707,1577203,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0766,2022/03/05 05:00:00+00
7708,1577205,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4C,1296,2022/03/03 21:00:00+00
7709,1577211,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1036,2022/03/05 08:00:00+00
7710,1577212,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1111,2022/03/04 05:15:00+00
7711,1577213,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0546,2022/03/20 06:00:00+00
7712,1577214,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0905,2022/03/05 20:36:00+00
7713,1577215,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0903,2022/03/06 00:30:00+00
7714,1577216,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0744,2022/03/06 05:50:00+00
7715,1577222,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1142,2022/03/06 09:35:00+00
7716,1577223,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1018,2022/03/05 13:15:00+00
7717,1577224,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0626,2022/03/06 06:12:00+00
7718,1577225,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0861,2022/03/06 06:00:00+00
7719,1577226,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1067,2022/03/19 23:00:00+00
7720,1577227,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,0861,2022/03/06 22:40:00+00
7721,1577228,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1114,2022/03/03 01:39:00+00
7722,1577229,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0410,2022/03/04 16:24:00+00
7723,1577230,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2B,0563,2022/02/25 04:45:00+00
7724,1577236,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0728,2022/03/05 01:25:00+00
7725,1577239,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0426,2022/03/20 05:30:00+00
7726,1577242,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6D,0846,2022/03/06 07:00:00+00
7727,1577243,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0545,2022/03/05 04:40:00+00
7728,1577244,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2022/03/02 21:36:00+00
7729,1577245,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2022/03/06 00:30:00+00
7730,1577246,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2022/03/05 22:45:00+00
7731,1577247,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2022/03/09 10:00:00+00
7732,1577248,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1006,2022/03/09 08:00:00+00
7733,1577249,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 20:26:00+00
7734,1577250,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1065,2022/03/20 05:00:00+00
7735,1577251,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0751,2022/03/04 01:00:00+00
7736,1577252,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 19:09:00+00
7737,1577253,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 18:55:00+00
7738,1577254,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 19:07:00+00
7739,1577255,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 18:39:00+00
7740,1577256,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 18:29:00+00
7741,1577257,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 18:02:00+00
7742,1577258,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 16:39:00+00
7743,1577259,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 16:00:00+00
7744,1577260,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/08 15:56:00+00
7745,1577262,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0748,2022/03/06 15:15:00+00
7746,1577264,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2022/03/07 17:50:00+00
7747,1577265,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1067,2022/03/11 04:00:00+00
7748,1577266,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1445,2022/03/07 14:00:00+00
7749,1577267,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1447,2022/03/07 08:30:00+00
7750,1577268,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,1,1A,0328,2022/03/18 19:55:00+00
7751,1577269,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1606,2022/03/08 00:30:00+00
7752,1577270,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0422,2022/03/05 08:30:00+00
7753,1577271,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0748,2022/03/09 22:05:00+00
7754,1577272,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0706,2022/03/02 14:45:00+00
7755,1577273,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1021,2022/03/06 06:00:00+00
7756,1577274,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0344,2022/03/16 03:00:00+00
7757,1577275,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0716,2022/03/01 06:00:00+00
7758,1577276,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0333,2022/03/07 19:55:00+00
7759,1577277,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2022/03/08 04:45:00+00
7760,1577280,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0748,2022/03/07 08:15:00+00
7761,1577281,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0843,2022/03/09 13:30:00+00
7762,1577282,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1017,2022/03/12 12:40:00+00
7763,1577283,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6A,1015,2022/03/09 15:25:00+00
7764,1577284,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0304,2022/03/12 14:50:00+00
7765,1577285,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0611,2022/03/13 10:20:00+00
7766,1577286,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1056,2022/03/18 22:00:00+00
7767,1577287,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0879,2022/03/11 14:40:00+00
7768,1577288,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0406,2022/03/12 19:10:00+00
7769,1577289,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1113,2022/03/09 01:00:00+00
7770,1577290,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2022/03/14 09:00:00+00
7771,1577291,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0766,2022/03/10 04:00:00+00
7772,1577292,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1018,2022/03/14 06:58:00+00
7773,1577293,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0847,2022/03/18 18:11:00+00
7774,1577294,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0908,2022/03/13 07:30:00+00
7775,1577295,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0766,2022/03/10 05:40:00+00
7776,1577296,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0626,2022/03/20 03:00:00+00
7777,1577297,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0762,2022/03/13 09:30:00+00
7778,1577298,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0738,2022/03/14 11:25:00+00
7779,1577299,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1401,2022/03/12 01:28:00+00
7780,1577300,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0563,2022/01/25 10:00:00+00
7781,1577301,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1101,2022/03/14 18:30:00+00
7782,1577302,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1111,2022/03/10 21:40:00+00
7783,1577303,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0736,2022/03/20 09:00:00+00
7784,1577304,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2022/03/08 03:20:00+00
7785,1577306,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0747,2022/03/13 04:20:00+00
7786,1577307,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0843,2022/03/11 20:23:00+00
7787,1577308,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0872,2022/03/12 01:42:00+00
7788,1577309,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0768,2022/03/10 07:21:00+00
7789,1577310,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2022/03/13 00:25:00+00
7790,1577311,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0707,2022/03/20 09:38:00+00
7791,1577312,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0214,2022/03/20 06:53:00+00
7792,1577313,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1287,2022/03/08 02:00:00+00
7793,1577314,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1653,2022/03/20 05:15:00+00
7794,1577315,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0831,2022/03/14 18:30:00+00
7795,1577316,5401,1,TRAFFIC,20002(B) HIT/RUN-RUNAWAY VEH,1,1B,0402,2022/03/13 04:17:00+00
7796,1577317,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2C,0567,2022/03/13 08:11:00+00
7797,1577319,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2022/03/13 09:55:00+00
7798,1577320,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0506,2022/03/02 10:45:00+00
7799,1577322,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0745,2022/03/13 10:00:00+00
7800,1577323,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1403,2022/03/14 07:00:00+00
7801,1577324,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,0847,2022/03/03 21:00:00+00
7802,1577325,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,0512,2022/03/10 23:00:00+00
7803,1577326,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0861,2022/03/09 05:00:00+00
7804,1577327,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0898,2022/03/02 08:30:00+00
7805,1577328,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0204,2022/03/15 17:15:00+00
7806,1577329,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1639,2022/03/06 01:30:00+00
7807,1577331,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1391,2022/03/05 02:10:00+00
7808,1577332,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2022/02/17 22:00:00+00
7809,1577333,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1102,2022/03/09 00:20:00+00
7810,1577334,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0725,2022/03/15 01:49:00+00
7811,1577335,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,6,6B,1067,2022/03/20 06:38:00+00
7812,1577336,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0541,2022/03/20 02:10:00+00
7813,1577337,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0741,2022/03/07 02:30:00+00
7814,1577344,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,3,3A,0725,2022/03/20 11:18:00+00
7815,1577348,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6A,1051,2022/03/09 13:30:00+00
7816,1577349,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5B,1359,2022/03/14 22:30:00+00
7817,1577351,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1111,2022/03/20 04:30:00+00
7818,1577353,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1391,2022/02/27 17:00:00+00
7819,1577354,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3A,0776,2022/03/20 15:53:00+00
7820,1577363,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,4,4C,1331,2022/03/19 14:05:00+00
7821,1577364,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,6,6B,1421,2022/03/19 15:22:00+00
7822,1577365,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6E,0877,2022/03/18 17:43:00+00
7823,1577366,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5B,1359,2022/03/17 18:19:00+00
7824,1577367,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0419,2022/03/10 23:59:00+00
7825,1577368,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0625,2022/03/12 22:17:00+00
7826,1577369,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4A,0902,2022/03/17 23:48:00+00
7827,1577370,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0898,2022/03/21 07:00:00+00
7828,1577371,5404,01,TRAFFIC,23152(B) DUI BAC >.08,1,1A,0306,2022/03/21 01:00:00+00
7829,1577378,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6C,1405,2022/03/20 22:46:00+00
7830,1577379,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6B,1401,2022/03/20 20:29:00+00
7831,1577380,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3B,0748,2022/03/19 09:12:00+00
7832,1577381,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0736,2022/03/19 07:40:00+00
7833,1577383,4801,1,OBSTRUCTING,69 PC OBST/RESIST EXEC OFC-FEL,3,3M,0731,2022/03/20 22:39:00+00
7834,1577386,2999,34,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,3,3M,0742,2022/03/07 12:55:00+00
7835,1577388,2602,0,FRAUD,FRAUD-SWINDLE,1,1B,0422,2022/03/18 22:00:00+00
7836,1577389,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1427,2022/01/25 02:00:00+00
7837,1577394,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0763,2022/03/20 21:30:00+00
7838,1577396,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1001,2022/03/20 15:00:00+00
7839,1577399,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,1,1A,0307,2022/03/21 12:40:00+00
7840,1577403,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1B,0353,2022/03/17 15:00:00+00
7841,1577405,2308,3,THEFT,488 PC PETTY THEFT,5,5A,1391,2022/03/09 17:30:00+00
7842,1577406,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,1,1C,0426,2022/03/20 04:00:00+00
7843,1577407,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,3,3B,0766,2022/03/20 05:07:00+00
7844,1577410,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0764,2022/03/12 18:00:00+00
7845,1577411,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0832,2022/03/19 00:00:00+00
7846,1577412,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0752,2022/03/20 01:40:00+00
7847,1577413,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1C,0418,2022/03/21 16:05:00+00
7848,1577414,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1051,2022/03/20 01:00:00+00
7849,1577417,2399,23,LARCENY,487(A) GRAND THFT-RECYCL METAL,5,5B,1603,2022/03/20 23:00:00+00
7850,1577418,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3A,0707,2022/03/17 07:00:00+00
7851,1577420,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3B,0746,2022/03/20 05:23:00+00
7852,1577421,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0301,2022/03/15 15:00:00+00
7853,1577422,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0510,2022/03/18 01:30:00+00
7854,1577424,4801,1,OBSTRUCTING,69 PC OBST/RESIST EXEC OFC-FEL,6,6E,1101,2022/03/21 18:21:00+00
7855,1577427,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,4,4C,1264,2022/03/21 00:17:00+00
7856,1577432,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0726,2022/03/12 22:30:00+00
7857,1577434,2602,0,FRAUD,FRAUD-SWINDLE,4,4C,1251,2022/03/02 23:40:00+00
7858,1577435,2602,0,FRAUD,FRAUD-SWINDLE,6,6E,1115,2022/03/03 08:15:00+00
7859,1577436,2602,0,FRAUD,FRAUD-SWINDLE,1,1A,0336,2022/03/09 17:25:00+00
7860,1577437,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0768,2022/03/21 02:00:00+00
7861,1577438,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0306,2022/03/01 04:00:00+00
7862,1577441,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0225,2022/03/16 15:00:00+00
7863,1577442,5499,05,TRAFFIC,23110(B) VC THROW AT VEH W/INT,2,2A,0517,2022/03/21 07:53:00+00
7864,1577444,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0104,2022/03/19 20:00:00+00
7865,1577445,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,1,1B,0475,2022/03/21 08:25:00+00
7866,1577446,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0728,2022/03/11 07:00:00+00
7867,1577447,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6C,1124,2022/03/02 08:55:00+00
7868,1577449,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0728,2022/03/17 18:04:00+00
7869,1577451,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0841,2022/03/18 04:30:00+00
7870,1577453,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1603,2022/03/03 01:37:00+00
7871,1577456,5202,27,WEAPON OFFENSE,25400(C)(6)(B) CCW-NOT REG OWN,5,5C,1606,2022/03/21 06:01:00+00
7872,1577457,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6B,1421,2022/03/22 15:13:00+00
7873,1577458,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1B,0404,2022/03/20 08:00:00+00
7874,1577461,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0440,2022/03/16 21:00:00+00
7875,1577462,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6D,0825,2022/03/22 02:57:00+00
7876,1577463,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1001,2022/03/05 20:30:00+00
7877,1577464,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0735,2022/03/21 16:51:00+00
7878,1577465,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1621,2022/03/18 15:40:00+00
7879,1577466,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2B,0564,2022/03/21 05:42:00+00
7880,1577467,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0204,2022/03/19 10:28:00+00
7881,1577468,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1113,2022/02/26 19:00:00+00
7882,1577469,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0333,2022/03/08 22:05:00+00
7883,1577470,1212,0,ROBBERY,215(A) PC CARJACKING,4,4B,1351,2022/03/19 05:58:00+00
7884,1577472,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,3,3A,0775,2022/03/04 18:00:00+00
7885,1577473,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1623,2022/03/22 07:00:00+00
7886,1577475,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1647,2022/03/10 00:30:00+00
7887,1577477,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0778,2022/03/20 05:30:00+00
7888,1577480,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1B,0440,2022/03/16 18:00:00+00
7889,1577485,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0768,2022/03/22 06:00:00+00
7890,1577493,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0211,2022/03/01 04:30:00+00
7891,1577494,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2C,0603,2022/03/20 02:00:00+00
7892,1577495,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0847,2022/03/22 01:00:00+00
7893,1577496,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1445,2022/03/22 04:11:00+00
7894,1577498,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,0887,2022/03/10 00:28:00+00
7895,1577499,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1369,2022/03/12 10:55:00+00
7896,1577503,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,3,3M,0745,2022/03/18 17:01:00+00
7897,1577504,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0732,2022/02/28 03:52:00+00
7898,1577518,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0927,2022/03/12 05:00:00+00
7899,1577528,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0732,2022/03/21 14:36:00+00
7900,1577530,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0612,2022/03/18 06:30:00+00
7901,1577531,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0237,2022/03/07 20:30:00+00
7902,1577532,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0774,2022/03/14 09:00:00+00
7903,1577533,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3A,0782,2022/03/20 05:43:00+00
7904,1577534,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3M,0742,2022/03/14 13:25:00+00
7905,1577535,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0715,2022/03/21 15:00:00+00
7906,1577537,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0103,2022/03/15 21:15:00+00
7907,1577538,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2022/03/17 18:45:00+00
7908,1577539,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0908,2022/02/12 21:36:00+00
7909,1577540,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0616,2022/03/20 07:00:00+00
7910,1577541,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0412,2022/03/09 01:00:00+00
7911,1577542,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0725,2022/03/22 03:30:00+00
7912,1577543,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0851,2022/03/10 22:00:00+00
7913,1577544,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2022/03/17 03:30:00+00
7914,1577545,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3A,0715,2022/03/18 09:00:00+00
7915,1577546,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0402,2022/03/09 20:59:00+00
7916,1577547,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0104,2022/03/15 09:30:00+00
7917,1577549,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,0877,2022/03/10 07:00:00+00
7918,1577553,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6E,0877,2022/03/09 23:15:00+00
7919,1577555,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2B,0563,2022/03/11 11:00:00+00
